invoice_id,account_id,product_id,invoice_date,due_date,paid_date,amount,invoice_status
1213,119,5,2024-03-17,2024-08-31,,1380.0,Paid
1214,119,5,2024-10-30,2024-05-17,2024-12-08,1104.0,Paid
1215,119,5,2023-11-26,2024-05-27,,1200.0,Overdue
1216,119,5,2023-11-09,2024-01-15,2024-10-22,1056.0,Paid
1217,119,5,2024-05-05,2025-01-17,2023-03-27,1116.0,Paid
1218,119,5,2024-06-24,2024-05-26,2023-04-03,1044.0,Paid
1219,119,5,2023-08-14,2023-06-25,,1044.0,Paid
1220,119,5,2023-02-22,2023-05-02,,984.0,Paid
1221,119,5,2023-12-18,2024-10-21,2023-06-05,972.0,Paid
1222,119,5,2024-02-14,2023-08-17,2024-05-14,1284.0,Paid
1223,119,5,2023-04-26,2024-01-20,2024-03-02,1116.0,Paid
1224,119,5,2024-10-21,2024-10-02,2024-09-20,1020.0,Paid
1225,119,5,2023-04-17,2024-06-08,,1380.0,Paid
1226,121,5,2023-03-31,2023-10-31,2024-10-14,294.0,Paid
1227,121,5,2023-01-23,2024-03-26,2024-01-13,321.0,Overdue
1228,121,5,2024-04-03,2024-11-27,2023-12-28,348.0,Paid
1229,121,5,2024-01-06,2023-03-26,2023-11-18,249.0,Paid
1230,121,5,2024-11-29,2024-04-04,2024-01-05,339.0,Paid
1231,121,5,2023-04-17,2024-09-13,2024-04-04,318.0,Overdue
1232,121,5,2024-06-16,2024-10-08,2024-09-06,267.0,Paid
1233,121,5,2024-10-17,2025-01-05,,246.0,Paid
1234,121,5,2023-08-02,2024-03-20,,357.0,Paid
1235,121,5,2024-07-09,2023-10-22,2023-01-01,273.0,Paid
1236,121,5,2023-10-08,2024-11-04,2023-11-13,318.0,Paid
1237,121,5,2023-05-22,2024-04-21,2023-08-10,267.0,Paid
1238,121,5,2024-05-31,2023-08-27,2024-10-16,294.0,Paid
1239,121,5,2023-12-08,2024-04-28,2024-01-24,243.0,Paid
1240,121,5,2024-06-25,2024-06-12,2024-04-10,282.0,Paid
1241,121,5,2024-12-05,2024-12-09,2023-02-08,285.0,Overdue
1242,121,5,2024-10-02,2024-11-26,2024-04-20,327.0,Overdue
1243,121,5,2023-07-06,2023-10-18,,294.0,Paid
1244,121,5,2024-09-23,2023-09-20,2023-07-09,273.0,Paid
1245,121,5,2024-10-03,2024-11-18,2024-04-04,318.0,Paid
1246,121,5,2024-04-02,2024-03-11,,243.0,Paid
1247,121,5,2023-01-07,2023-06-23,2024-12-11,348.0,Paid
1248,121,5,2023-05-14,2023-11-18,,288.0,Paid
1249,121,5,2023-01-31,2024-08-12,2023-03-22,312.0,Paid
1250,121,5,2023-07-09,2024-03-01,2024-02-06,249.0,Overdue
1251,123,5,2024-09-30,2023-03-22,2023-03-30,1056.0,Paid
1252,123,5,2024-05-28,2023-07-17,2023-02-22,960.0,Paid
1253,123,5,2024-05-30,2023-11-15,2023-06-06,1440.0,Paid
1254,123,5,2024-03-13,2023-03-14,2024-08-13,1068.0,Overdue
1255,123,5,2023-06-10,2023-03-13,,1392.0,Paid
1256,123,5,2024-12-12,2023-06-21,2024-05-01,1416.0,Overdue
1257,123,5,2024-11-19,2023-08-05,2024-10-15,1392.0,Paid
1258,123,5,2024-03-28,2024-03-27,2023-08-11,1068.0,Paid
1259,123,5,2023-11-29,2024-03-26,2023-07-04,1332.0,Paid
1260,123,5,2023-08-29,2024-04-28,2023-04-30,1416.0,Paid
1261,123,5,2024-05-04,2024-03-02,2024-03-28,1188.0,Paid
1262,123,5,2023-08-21,2024-10-03,2024-10-03,1200.0,Paid
1263,123,5,2024-09-15,2024-06-02,2024-06-28,1008.0,Paid
1264,123,5,2023-09-29,2024-09-08,2024-01-31,1356.0,Overdue
1265,123,5,2023-08-12,2024-12-30,,984.0,Paid
1266,123,5,2024-11-11,2024-10-31,2023-06-09,1140.0,Paid
1267,123,5,2024-07-29,2023-02-13,2023-06-17,996.0,Paid
1268,123,5,2023-04-24,2024-09-19,2025-01-07,1404.0,Paid
1269,123,5,2023-03-24,2023-10-09,2024-04-26,1308.0,Paid
1270,123,5,2024-11-01,2024-09-11,2024-10-03,1320.0,Paid
1271,123,5,2023-01-30,2024-09-07,2023-09-14,972.0,Paid
1272,123,5,2024-10-17,2023-03-25,2023-08-23,1092.0,Paid
1273,123,5,2023-10-12,2023-11-27,2024-04-17,1284.0,Overdue
1274,123,5,2023-04-04,2023-09-20,2023-07-30,1404.0,Overdue
1275,123,5,2024-09-04,2024-09-24,,1368.0,Paid
1276,124,5,2023-04-05,2023-06-26,2024-09-01,1392.0,Paid
1277,124,5,2024-07-12,2024-11-07,,1020.0,Paid
1278,124,5,2024-03-28,2024-12-06,2024-08-24,1176.0,Paid
1279,124,5,2023-02-24,2023-12-27,2024-07-08,1260.0,Paid
1280,124,5,2023-05-29,2024-09-14,2024-10-05,1308.0,Paid
1281,124,5,2024-11-08,2024-01-25,,1116.0,Overdue
1282,124,5,2023-02-28,2024-08-08,2024-08-16,1380.0,Overdue
1283,124,5,2023-05-26,2024-07-29,2023-10-25,1188.0,Paid
1284,124,5,2024-03-08,2024-07-08,2024-02-10,1056.0,Paid
1285,124,5,2024-09-27,2024-10-02,2024-11-26,1104.0,Paid
1286,124,5,2023-02-20,2024-01-16,2023-05-07,1008.0,Paid
1287,124,5,2023-06-23,2024-08-29,2024-12-05,1308.0,Paid
1288,124,5,2023-03-11,2024-09-07,2024-11-18,1020.0,Overdue
1289,124,5,2023-11-20,2023-09-09,2024-08-08,1296.0,Paid
1290,124,5,2024-01-03,2024-06-05,2023-03-04,1392.0,Paid
1291,124,5,2023-08-20,2024-12-14,2023-12-13,1212.0,Paid
1292,124,5,2023-07-10,2023-06-07,2024-10-01,1104.0,Paid
1293,124,5,2024-08-11,2023-03-27,2023-03-28,1080.0,Paid
1294,124,5,2023-05-03,2024-04-21,2023-06-14,1164.0,Paid
1295,124,5,2023-11-20,2023-11-27,2024-05-12,1212.0,Paid
1296,124,5,2024-11-18,2024-04-20,2024-08-03,1416.0,Overdue
1297,124,5,2024-02-22,2023-09-08,2023-02-24,960.0,Paid
1298,124,5,2023-11-29,2024-12-19,2023-07-31,1188.0,Paid
1299,124,5,2024-08-08,2023-03-27,2024-12-12,1380.0,Paid
1300,124,5,2023-02-10,2024-06-24,2023-04-14,1404.0,Paid
1301,131,5,2024-10-16,2024-01-31,2023-07-18,255.0,Paid
1302,131,5,2023-08-12,2023-06-28,2024-07-23,342.0,Paid
1303,131,5,2023-12-01,2023-12-11,2023-06-11,339.0,Paid
1304,131,5,2023-12-09,2023-10-25,2023-10-11,318.0,Paid
1305,131,5,2024-11-16,2023-02-01,2024-11-28,321.0,Paid
1306,131,5,2023-04-11,2024-12-16,2023-01-28,357.0,Paid
1307,131,5,2024-01-04,2023-06-30,2024-05-02,321.0,Paid
1308,131,5,2023-01-28,2023-10-05,2025-01-02,252.0,Written Off
1309,131,5,2023-05-02,2024-03-24,2024-10-21,246.0,Paid
1310,131,5,2024-11-16,2023-12-21,,249.0,Paid
1311,131,5,2023-11-15,2023-10-30,2023-06-06,318.0,Overdue
1312,131,5,2024-07-02,2023-04-27,2024-08-06,258.0,Paid
1313,131,5,2023-11-24,2024-03-14,2023-07-16,318.0,Overdue
1314,131,5,2023-05-25,2023-05-28,,240.0,Paid
1315,131,5,2023-01-06,2023-09-14,2024-05-30,321.0,Paid
1316,131,5,2024-09-10,2023-04-25,2024-10-16,345.0,Paid
1317,131,5,2023-01-04,2023-04-21,2023-05-08,342.0,Paid
1318,131,5,2023-06-05,2024-04-03,2023-07-07,345.0,Overdue
1319,131,5,2024-05-25,2023-12-10,2023-03-08,294.0,Paid
1320,131,5,2023-08-12,2024-11-22,2023-07-26,288.0,Overdue
1321,131,5,2024-02-20,2023-06-07,2023-05-01,273.0,Paid
1322,131,5,2024-08-28,2024-03-19,2023-10-13,315.0,Paid
1323,131,5,2024-01-17,2023-11-11,2024-01-28,273.0,Paid
1324,131,5,2024-01-07,2024-07-20,2023-12-24,270.0,Paid
1325,131,5,2024-08-05,2023-06-22,,255.0,Paid
1326,135,5,2024-11-16,2023-09-03,2024-01-10,240.0,Overdue
1327,135,5,2024-09-30,2024-05-15,,315.0,Paid
1328,135,5,2024-01-04,2024-11-03,2024-05-14,357.0,Overdue
1329,135,5,2024-06-16,2024-09-14,2023-05-14,282.0,Overdue
1330,135,5,2023-09-10,2024-08-26,,339.0,Paid
1331,135,5,2023-11-23,2023-04-23,2023-08-03,321.0,Paid
1332,135,5,2023-02-20,2024-04-04,2023-05-21,285.0,Overdue
1333,135,5,2023-10-16,2023-05-30,2024-03-05,258.0,Paid
1334,135,5,2024-11-01,2024-05-20,2024-05-01,306.0,Paid
1335,135,5,2023-09-24,2024-01-18,2023-11-16,240.0,Paid
1336,135,5,2023-07-31,2023-09-27,2024-09-24,360.0,Paid
1337,135,5,2023-10-26,2024-05-19,2024-09-01,354.0,Paid
1338,135,5,2024-05-06,2024-07-07,2024-05-11,243.0,Paid
1339,135,5,2023-10-09,2023-08-21,2024-02-16,291.0,Paid
1340,135,5,2023-12-16,2024-07-24,2024-10-10,255.0,Paid
1341,135,5,2023-03-12,2024-03-25,2024-12-11,279.0,Overdue
1342,135,5,2024-05-08,2025-01-21,2023-06-20,348.0,Paid
1343,135,5,2024-03-10,2024-01-19,2024-06-14,252.0,Paid
1344,135,5,2024-01-18,2024-07-18,2023-11-17,291.0,Overdue
1345,135,5,2024-01-27,2023-03-10,2023-04-09,258.0,Overdue
1346,135,5,2023-08-04,2024-07-24,2024-09-10,264.0,Paid
1347,135,5,2024-07-30,2023-09-03,2023-01-26,351.0,Overdue
1348,135,5,2023-06-06,2024-06-18,2024-01-03,318.0,Paid
1349,135,5,2024-05-14,2023-08-04,2024-04-07,279.0,Paid
1350,135,5,2024-04-03,2025-01-01,2023-10-04,357.0,Overdue
1351,138,5,2024-01-12,2024-09-19,2024-12-07,960.0,Paid
1352,138,5,2024-04-19,2024-12-31,2024-01-04,1020.0,Paid
1353,138,5,2023-08-02,2024-12-15,2024-11-07,1368.0,Paid
1354,138,5,2023-08-29,2024-05-22,2023-09-28,960.0,Paid
1355,138,5,2024-03-06,2024-05-07,,1440.0,Overdue
1356,138,5,2024-03-27,2023-12-02,2023-01-15,1020.0,Paid
1357,138,5,2023-09-25,2023-05-29,,1284.0,Overdue
1358,138,5,2023-06-08,2024-02-17,2023-06-20,1092.0,Paid
1359,138,5,2024-02-20,2024-01-17,,1248.0,Paid
1360,138,5,2024-04-16,2024-10-11,,1128.0,Paid
1361,138,5,2023-06-05,2024-06-30,2024-12-17,1092.0,Paid
1362,138,5,2023-05-18,2024-01-23,2024-01-29,1248.0,Paid
1363,138,5,2023-07-19,2024-05-14,2024-09-28,984.0,Paid
1364,138,5,2023-05-21,2024-10-23,2024-08-08,960.0,Paid
1365,138,5,2024-04-04,2023-07-23,2023-10-18,1344.0,Paid
1366,138,5,2023-12-10,2023-12-15,2024-08-25,1212.0,Paid
1367,138,5,2023-06-10,2025-01-23,2023-11-30,1248.0,Overdue
1368,138,5,2024-04-23,2023-05-31,,1200.0,Paid
1369,138,5,2024-01-10,2023-10-05,,1392.0,Paid
1370,138,5,2024-03-08,2023-12-05,2025-01-17,1212.0,Overdue
1371,138,5,2023-08-21,2024-01-18,2023-07-11,1332.0,Paid
1372,138,5,2024-11-11,2024-09-16,2024-12-30,1404.0,Paid
1373,138,5,2023-05-03,2023-09-29,2023-05-26,1092.0,Paid
1374,138,5,2024-08-04,2023-08-05,2023-08-07,1128.0,Paid
1375,138,5,2024-05-12,2024-01-12,,1440.0,Paid
1376,140,5,2024-09-05,2024-03-06,2024-05-08,4500.0,Overdue
1377,140,5,2024-08-22,2024-03-13,2024-11-11,4050.0,Paid
1378,140,5,2024-11-24,2023-08-19,2023-05-04,5175.0,Paid
1379,140,5,2024-04-22,2024-07-06,2023-01-27,4770.0,Paid
1380,140,5,2023-04-20,2024-10-12,2024-09-07,3960.0,Paid
1381,140,5,2024-06-12,2024-04-30,,4590.0,Paid
1382,140,5,2023-04-15,2024-10-15,2023-08-13,4275.0,Paid
1383,140,5,2023-01-24,2024-09-13,,4140.0,Paid
1384,140,5,2023-02-01,2025-01-09,2024-02-07,3735.0,Paid
1385,140,5,2023-02-21,2024-06-04,2024-05-02,3600.0,Overdue
1386,140,5,2023-05-08,2024-12-02,,4095.0,Overdue
1387,140,5,2023-03-27,2024-05-06,,4320.0,Overdue
1388,140,5,2024-05-08,2024-04-21,2024-09-16,4500.0,Paid
1389,140,5,2023-05-15,2024-05-24,2023-02-06,4095.0,Paid
1390,140,5,2024-12-04,2023-08-24,2024-06-26,4815.0,Paid
1391,140,5,2023-08-22,2024-01-17,2023-03-16,4230.0,Paid
1392,140,5,2024-01-30,2024-11-17,2024-01-06,5265.0,Written Off
1393,140,5,2024-05-24,2024-02-28,2023-02-13,5175.0,Paid
1394,140,5,2024-04-07,2023-04-19,,5220.0,Paid
1395,140,5,2023-10-04,2024-11-20,2024-05-11,3780.0,Paid
1396,140,5,2024-07-15,2023-06-04,2023-11-17,4140.0,Paid
1397,140,5,2024-04-27,2024-01-01,2025-01-01,4005.0,Paid
1398,140,5,2024-10-03,2023-06-10,2024-01-28,4140.0,Paid
1399,140,5,2024-09-14,2023-07-01,2024-12-21,4905.0,Paid
1400,140,5,2024-03-02,2023-04-30,2023-05-02,4275.0,Paid
1401,143,5,2024-10-23,2024-10-08,2024-05-16,255.0,Paid
1402,143,5,2023-10-14,2024-06-15,2023-10-11,327.0,Paid
1403,143,5,2023-02-10,2023-04-09,2024-02-28,345.0,Paid
1404,143,5,2024-07-24,2024-03-10,,264.0,Overdue
1405,143,5,2023-01-16,2023-09-22,2024-09-03,327.0,Overdue
1406,143,5,2024-05-15,2023-08-12,2023-06-12,327.0,Paid
1407,143,5,2023-05-08,2023-10-11,2024-03-09,303.0,Overdue
1408,143,5,2023-07-25,2024-05-26,2024-09-27,249.0,Paid
1409,143,5,2023-05-21,2024-11-25,2023-07-13,255.0,Paid
1410,143,5,2023-11-15,2023-09-08,2023-04-25,330.0,Paid
1411,143,5,2024-03-09,2023-07-25,2023-09-26,309.0,Paid
1412,143,5,2023-11-28,2023-10-01,2024-02-15,348.0,Paid
1413,143,5,2023-05-12,2024-06-27,2024-10-04,264.0,Paid
1414,143,5,2023-08-25,2024-08-27,2024-02-22,279.0,Paid
1415,143,5,2023-01-24,2025-01-12,2023-09-28,300.0,Overdue
1416,143,5,2023-08-17,2023-09-09,2024-04-20,255.0,Overdue
1417,143,5,2023-05-31,2024-01-07,2023-04-11,309.0,Overdue
1418,143,5,2024-02-03,2024-04-04,2023-06-25,333.0,Paid
1419,143,5,2023-02-23,2024-12-18,2024-02-15,339.0,Paid
1420,143,5,2023-04-11,2024-04-07,2023-04-28,252.0,Paid
1421,143,5,2023-09-19,2023-10-29,2024-03-25,294.0,Overdue
1422,143,5,2024-01-01,2024-11-08,2024-10-01,267.0,Paid
1423,143,5,2023-05-09,2024-07-05,,321.0,Overdue
1424,143,5,2023-06-04,2023-12-28,2024-07-28,357.0,Overdue
1425,143,5,2024-04-13,2023-09-29,,240.0,Paid
1426,145,5,2023-03-29,2023-04-10,2023-11-25,1404.0,Paid
1427,145,5,2024-09-10,2024-10-07,2023-03-21,1380.0,Paid
1428,145,5,2023-12-27,2023-11-17,2024-02-29,1020.0,Paid
1429,145,5,2023-06-07,2024-05-09,2023-03-10,1356.0,Overdue
1430,145,5,2024-10-14,2023-09-17,2023-11-26,1344.0,Overdue
1431,145,5,2023-02-16,2023-04-29,2023-07-15,996.0,Written Off
1432,145,5,2024-06-10,2024-02-29,2023-04-21,1392.0,Overdue
1433,145,5,2024-09-04,2024-12-29,2024-02-14,1296.0,Overdue
1434,145,5,2024-01-15,2024-11-13,2024-06-14,1176.0,Paid
1435,145,5,2023-05-02,2023-04-17,2024-12-11,1248.0,Paid
1436,145,5,2023-03-19,2023-07-26,2023-12-18,1020.0,Paid
1437,145,5,2023-11-29,2023-12-17,2024-01-25,1236.0,Paid
1438,145,5,2023-02-03,2023-11-20,2023-12-13,1272.0,Paid
1439,145,5,2024-03-17,2023-04-14,,1020.0,Overdue
1440,145,5,2023-02-01,2024-06-21,,1176.0,Paid
1441,145,5,2024-04-30,2024-04-22,,972.0,Paid
1442,145,5,2024-01-21,2025-01-06,2024-12-26,1404.0,Paid
1443,145,5,2024-03-21,2024-10-09,,1344.0,Paid
1444,145,5,2023-11-06,2024-12-15,,1404.0,Overdue
1445,145,5,2023-12-06,2024-04-23,2024-09-06,1044.0,Paid
1446,145,5,2023-07-29,2023-09-21,2024-08-16,1248.0,Overdue
1447,145,5,2024-08-20,2023-12-31,2024-11-24,1032.0,Paid
1448,145,5,2024-03-07,2023-03-15,2023-01-04,1032.0,Paid
1449,145,5,2023-10-09,2023-06-07,2023-12-11,1392.0,Paid
1450,145,5,2024-07-14,2023-11-15,2024-03-31,1224.0,Paid
1451,153,5,2023-12-12,2024-12-03,,1104.0,Paid
1452,153,5,2024-06-05,2024-09-17,2023-12-11,1092.0,Overdue
1453,153,5,2023-11-23,2023-08-26,2024-06-06,1104.0,Paid
1454,153,5,2023-02-04,2024-02-16,2023-10-02,1188.0,Paid
1455,153,5,2024-10-07,2023-07-08,2024-09-18,960.0,Paid
1456,153,5,2023-07-19,2023-11-11,2024-08-04,1236.0,Paid
1457,153,5,2024-09-20,2025-01-05,2024-06-27,972.0,Overdue
1458,153,5,2024-01-12,2024-01-06,2024-04-26,1080.0,Paid
1459,153,5,2023-03-10,2023-11-08,2024-01-25,1332.0,Paid
1460,153,5,2024-03-04,2024-11-30,2023-09-14,996.0,Paid
1461,153,5,2023-07-23,2023-09-23,2023-08-09,1068.0,Paid
1462,153,5,2024-11-23,2024-12-18,,1272.0,Paid
1463,153,5,2024-06-21,2024-12-28,2023-04-12,1068.0,Paid
1464,153,5,2024-10-06,2024-07-11,2024-04-21,1212.0,Paid
1465,153,5,2023-12-13,2023-10-15,2024-12-25,1332.0,Paid
1466,153,5,2023-05-12,2024-12-23,2024-10-02,1212.0,Paid
1467,153,5,2024-10-05,2024-02-11,2024-04-14,1380.0,Paid
1468,153,5,2024-08-31,2023-11-28,2024-08-13,1164.0,Paid
1469,153,5,2023-06-10,2023-09-11,2023-07-08,1284.0,Paid
1470,153,5,2023-08-02,2024-04-28,,1212.0,Paid
1471,153,5,2023-10-07,2024-10-31,2024-02-16,1440.0,Overdue
1472,153,5,2024-05-20,2024-07-17,2024-10-17,1284.0,Paid
1473,153,5,2024-10-12,2024-10-21,2024-12-27,1140.0,Paid
1474,153,5,2024-03-19,2023-12-02,2023-04-08,1188.0,Paid
1475,153,5,2023-12-01,2023-05-03,2023-07-06,1080.0,Paid
1476,154,5,2024-10-14,2024-09-02,,1068.0,Paid
1477,154,5,2023-01-14,2024-02-29,2023-04-04,1056.0,Overdue
1478,154,5,2023-09-01,2024-02-17,,1428.0,Paid
1479,154,5,2024-10-25,2024-08-30,,1032.0,Paid
1480,154,5,2023-06-14,2023-11-23,2024-02-20,1344.0,Paid
1481,154,5,2024-01-04,2023-12-11,,1440.0,Paid
1482,154,5,2024-09-09,2023-07-18,2024-03-29,1224.0,Overdue
1483,154,5,2024-01-26,2023-08-27,,1008.0,Paid
1484,154,5,2023-05-26,2024-08-18,,1404.0,Overdue
1485,154,5,2023-08-06,2024-03-27,,1332.0,Paid
1486,154,5,2023-05-02,2024-11-02,,1068.0,Paid
1487,154,5,2024-10-29,2024-03-14,2024-04-08,1104.0,Paid
1488,154,5,2024-10-14,2024-01-09,,1188.0,Paid
1489,154,5,2023-03-22,2024-07-18,2024-11-27,1416.0,Paid
1490,154,5,2023-01-26,2024-02-23,2023-05-27,1296.0,Paid
1491,154,5,2023-06-13,2024-12-11,,960.0,Paid
1492,154,5,2024-05-11,2024-06-18,2023-09-30,1236.0,Paid
1493,154,5,2024-07-12,2024-06-06,2024-04-28,1116.0,Overdue
1494,154,5,2024-08-26,2023-08-27,2024-07-16,1104.0,Paid
1495,154,5,2023-04-29,2025-01-15,2023-07-26,1284.0,Overdue
1496,154,5,2024-07-13,2023-11-07,2023-08-27,1212.0,Paid
1497,154,5,2024-11-01,2023-12-07,2023-01-24,1008.0,Paid
1498,154,5,2024-05-02,2023-04-26,2023-08-02,1284.0,Paid
1499,154,5,2023-07-11,2024-11-22,2023-05-03,1428.0,Paid
1500,154,5,2024-09-07,2023-03-03,2024-11-16,1188.0,Paid
1501,156,5,2024-06-23,2023-02-22,2024-06-25,1056.0,Paid
1502,156,5,2024-03-05,2023-02-20,2023-12-28,1440.0,Paid
1503,156,5,2023-12-26,2024-11-29,2024-09-22,1296.0,Paid
1504,156,5,2024-08-16,2023-04-10,2023-09-05,1008.0,Overdue
1505,156,5,2023-11-14,2024-09-28,2023-11-08,1236.0,Paid
1506,156,5,2024-01-24,2024-02-28,2024-01-02,1212.0,Paid
1507,156,5,2023-01-31,2024-04-23,2023-05-05,1008.0,Paid
1508,156,5,2023-08-13,2024-09-19,2023-05-25,1380.0,Paid
1509,156,5,2023-11-11,2023-04-19,2023-10-13,1044.0,Paid
1510,156,5,2023-09-11,2023-11-16,2024-03-09,984.0,Paid
1511,156,5,2023-05-25,2023-02-02,,1104.0,Paid
1512,156,5,2023-02-24,2023-04-27,2024-05-24,1176.0,Paid
1513,156,5,2024-03-11,2024-12-19,2023-11-28,1140.0,Paid
1514,156,5,2023-11-13,2024-08-17,,1140.0,Overdue
1515,156,5,2023-12-27,2023-05-10,2023-07-17,984.0,Paid
1516,156,5,2024-09-05,2024-04-16,2024-04-10,1164.0,Paid
1517,156,5,2023-05-20,2023-12-05,2023-03-12,1320.0,Paid
1518,156,5,2023-04-15,2023-09-29,2023-05-26,1260.0,Paid
1519,156,5,2023-09-24,2024-11-27,2024-06-06,1212.0,Paid
1520,156,5,2024-12-14,2023-08-04,,1104.0,Paid
1521,156,5,2024-01-28,2023-09-22,2024-10-06,1116.0,Paid
1522,156,5,2023-08-19,2024-06-22,2023-02-11,984.0,Paid
1523,156,5,2024-11-02,2023-11-08,2024-06-08,1068.0,Paid
1524,156,5,2024-12-27,2023-06-17,2024-05-07,1404.0,Overdue
1525,156,5,2023-04-23,2025-01-09,,1140.0,Paid
1526,164,5,2023-04-18,2024-08-08,2024-02-23,297.0,Paid
1527,164,5,2023-11-30,2024-07-03,2024-08-15,285.0,Overdue
1528,164,5,2023-04-13,2024-11-05,2024-02-12,324.0,Paid
1529,164,5,2023-08-10,2024-05-29,2023-05-13,315.0,Paid
1530,164,5,2023-02-28,2024-08-23,2024-05-04,312.0,Paid
1531,164,5,2024-12-22,2024-05-14,2024-07-27,276.0,Paid
1532,164,5,2024-05-22,2024-09-22,2024-12-09,264.0,Paid
1533,164,5,2024-02-05,2024-08-14,2024-11-21,285.0,Paid
1534,164,5,2024-10-13,2023-06-19,2023-02-17,279.0,Overdue
1535,164,5,2023-03-19,2024-06-25,,321.0,Paid
1536,164,5,2024-10-31,2023-05-01,2023-04-14,345.0,Overdue
1537,164,5,2023-04-26,2025-01-11,,318.0,Paid
1538,164,5,2023-01-20,2024-05-09,2024-02-07,306.0,Paid
1539,164,5,2024-11-13,2023-07-05,,285.0,Paid
1540,164,5,2023-10-01,2023-08-01,2024-12-12,300.0,Paid
1541,164,5,2024-10-18,2024-06-25,2023-06-10,312.0,Overdue
1542,164,5,2024-07-24,2023-02-25,2024-09-05,321.0,Paid
1543,164,5,2024-11-06,2024-05-01,2024-07-08,330.0,Overdue
1544,164,5,2023-11-01,2023-10-05,2023-12-29,276.0,Paid
1545,164,5,2024-09-06,2024-08-01,2023-04-06,306.0,Paid
1546,164,5,2024-01-01,2024-03-06,2023-08-26,357.0,Overdue
1547,164,5,2023-05-21,2024-07-26,2023-02-13,285.0,Paid
1548,164,5,2024-06-29,2023-11-26,2024-06-08,252.0,Overdue
1549,164,5,2023-04-06,2024-10-08,2023-04-06,303.0,Overdue
1550,164,5,2024-12-24,2024-04-01,2024-08-29,327.0,Paid
1551,170,5,2023-03-18,2025-01-03,2024-02-16,294.0,Paid
1552,170,5,2024-02-16,2024-12-26,2023-06-16,270.0,Paid
1553,170,5,2023-05-16,2024-05-17,2023-06-15,249.0,Paid
1554,170,5,2024-02-15,2024-08-08,2024-03-04,345.0,Paid
1555,170,5,2024-10-06,2023-10-27,2024-05-16,357.0,Paid
1556,170,5,2024-06-18,2024-10-08,2023-11-19,285.0,Paid
1557,170,5,2023-09-27,2023-12-01,,321.0,Overdue
1558,170,5,2023-11-23,2024-03-07,,312.0,Paid
1559,170,5,2023-09-20,2024-03-01,2023-03-02,276.0,Paid
1560,170,5,2023-04-06,2023-04-30,,360.0,Overdue
1561,170,5,2024-10-03,2024-09-28,2024-06-11,327.0,Paid
1562,170,5,2023-12-22,2023-06-25,2024-02-07,357.0,Paid
1563,170,5,2024-09-15,2023-02-09,2023-05-06,261.0,Overdue
1564,170,5,2023-05-25,2025-01-07,2023-11-27,342.0,Paid
1565,170,5,2024-11-01,2024-01-22,2023-09-24,351.0,Written Off
1566,170,5,2024-02-26,2025-01-28,2023-10-07,303.0,Paid
1567,170,5,2023-05-15,2024-08-20,2023-11-29,249.0,Paid
1568,170,5,2024-12-09,2023-02-20,2024-10-04,324.0,Paid
1569,170,5,2023-12-24,2024-02-21,2023-07-31,243.0,Paid
1570,170,5,2024-10-01,2023-09-29,2023-01-20,351.0,Paid
1571,170,5,2023-10-12,2025-01-19,2023-03-08,273.0,Paid
1572,170,5,2023-08-24,2024-04-13,2024-12-01,267.0,Paid
1573,170,5,2024-11-15,2023-08-26,2023-07-15,255.0,Paid
1574,170,5,2024-12-17,2023-11-20,2024-07-28,276.0,Paid
1575,170,5,2023-10-06,2023-03-17,2023-08-09,267.0,Paid
1576,173,5,2023-02-02,2023-12-14,,1200.0,Paid
1577,173,5,2023-10-16,2024-03-30,2024-07-23,1164.0,Paid
1578,173,5,2023-11-07,2023-05-01,2023-12-17,1224.0,Paid
1579,173,5,2024-04-30,2024-07-24,2023-12-05,1188.0,Paid
1580,173,5,2023-07-30,2024-08-28,,1308.0,Paid
1581,173,5,2024-07-19,2024-08-27,2024-09-05,1044.0,Paid
1582,173,5,2024-08-15,2024-12-31,2023-05-05,1284.0,Overdue
1583,173,5,2024-03-02,2024-04-05,2023-11-18,1068.0,Paid
1584,173,5,2024-03-13,2024-05-25,2023-07-02,1428.0,Paid
1585,173,5,2024-10-06,2023-05-24,,972.0,Paid
1586,173,5,2023-10-31,2025-01-02,2024-06-29,1356.0,Paid
1587,173,5,2024-05-18,2023-05-27,,1152.0,Paid
1588,173,5,2024-06-24,2023-10-24,2024-11-05,1044.0,Paid
1589,173,5,2024-09-02,2023-04-02,2023-11-29,1092.0,Paid
1590,173,5,2023-02-15,2023-09-21,,1224.0,Paid
1591,173,5,2023-04-13,2024-07-09,2024-11-04,960.0,Paid
1592,173,5,2023-07-21,2024-12-12,,1044.0,Overdue
1593,173,5,2023-06-12,2023-10-09,2023-04-02,1260.0,Overdue
1594,173,5,2023-06-16,2024-10-09,2023-11-19,996.0,Overdue
1595,173,5,2024-12-21,2024-08-08,2023-01-25,1368.0,Paid
1596,173,5,2023-09-20,2023-08-10,,1260.0,Paid
1597,173,5,2024-01-12,2024-12-30,2024-04-12,1248.0,Paid
1598,173,5,2024-05-07,2023-10-16,,1272.0,Overdue
1599,173,5,2024-09-28,2024-12-08,2024-08-17,1296.0,Overdue
1600,173,5,2024-01-03,2024-12-31,2024-12-14,1068.0,Overdue
1601,176,5,2023-03-21,2023-09-11,2023-08-26,246.0,Paid
1602,176,5,2023-04-12,2024-05-04,2023-09-23,345.0,Paid
1603,176,5,2023-04-01,2023-10-13,2023-03-23,315.0,Paid
