account_id,account_code,account_name,region,arr_segment,month,avg_active_users,total_logins,total_feature_a_events,total_feature_b_events
259,A0259,Company 0259,Europe,Mid-Market,2024-07,33.75,1292,492,441
259,A0259,Company 0259,Europe,Mid-Market,2024-08,38.4,684,503,67
259,A0259,Company 0259,Europe,Mid-Market,2024-09,49.6,964,405,178
259,A0259,Company 0259,Europe,Mid-Market,2024-10,40.2,960,428,325
259,A0259,Company 0259,Europe,Mid-Market,2024-11,53.2,682,378,105
259,A0259,Company 0259,Europe,Mid-Market,2024-12,42.4,373,340,110
260,A0260,Company 0260,North America,SMB,2023-01,12.2857142857143,139,159,67
260,A0260,Company 0260,North America,SMB,2023-02,6.8,89,82,43
260,A0260,Company 0260,North America,SMB,2023-03,11.0,263,76,65
260,A0260,Company 0260,North America,SMB,2023-04,6.83333333333333,174,191,73
260,A0260,Company 0260,North America,SMB,2023-05,9.0,205,137,59
260,A0260,Company 0260,North America,SMB,2023-06,9.66666666666667,167,139,57
260,A0260,Company 0260,North America,SMB,2023-07,9.83333333333333,216,70,39
260,A0260,Company 0260,North America,SMB,2023-08,10.9166666666667,453,136,113
260,A0260,Company 0260,North America,SMB,2023-09,8.0,173,155,47
260,A0260,Company 0260,North America,SMB,2023-10,9.0,92,61,26
260,A0260,Company 0260,North America,SMB,2023-11,7.0,101,114,42
260,A0260,Company 0260,North America,SMB,2023-12,5.25,156,57,30
260,A0260,Company 0260,North America,SMB,2024-01,11.5,186,89,41
260,A0260,Company 0260,North America,SMB,2024-02,7.25,93,85,22
260,A0260,Company 0260,North America,SMB,2024-04,8.0,103,90,28
260,A0260,Company 0260,North America,SMB,2024-05,8.0,261,115,78
260,A0260,Company 0260,North America,SMB,2024-06,8.4,139,103,35
260,A0260,Company 0260,North America,SMB,2024-07,8.83333333333333,215,158,58
260,A0260,Company 0260,North America,SMB,2024-08,9.25,72,53,37
260,A0260,Company 0260,North America,SMB,2024-09,8.0,78,71,30
260,A0260,Company 0260,North America,SMB,2024-10,10.0,100,61,10
260,A0260,Company 0260,North America,SMB,2024-11,11.0,162,58,27
260,A0260,Company 0260,North America,SMB,2024-12,11.0,189,46,64
261,A0261,Company 0261,North America,SMB,2023-01,10.1428571428571,231,83,71
261,A0261,Company 0261,North America,SMB,2023-02,9.75,166,44,37
261,A0261,Company 0261,North America,SMB,2023-03,6.0,129,61,16
261,A0261,Company 0261,North America,SMB,2023-04,7.4,234,129,32
261,A0261,Company 0261,North America,SMB,2023-05,10.5555555555556,226,137,78
261,A0261,Company 0261,North America,SMB,2023-06,7.66666666666667,38,39,13
261,A0261,Company 0261,North America,SMB,2023-07,7.5,147,86,16
261,A0261,Company 0261,North America,SMB,2023-08,11.0,111,32,36
261,A0261,Company 0261,North America,SMB,2023-09,10.6666666666667,161,75,24
261,A0261,Company 0261,North America,SMB,2023-10,7.8,200,181,44
261,A0261,Company 0261,North America,SMB,2023-11,5.75,57,45,23
261,A0261,Company 0261,North America,SMB,2023-12,10.2857142857143,285,127,70
261,A0261,Company 0261,North America,SMB,2024-01,8.54545454545454,318,219,104
261,A0261,Company 0261,North America,SMB,2024-02,9.33333333333333,51,37,44
261,A0261,Company 0261,North America,SMB,2024-03,12.0,136,73,36
261,A0261,Company 0261,North America,SMB,2024-04,9.33333333333333,279,103,47
261,A0261,Company 0261,North America,SMB,2024-05,10.0,309,209,69
261,A0261,Company 0261,North America,SMB,2024-06,6.25,97,82,41
261,A0261,Company 0261,North America,SMB,2024-07,6.25,135,51,67
261,A0261,Company 0261,North America,SMB,2024-08,11.1666666666667,251,108,66
261,A0261,Company 0261,North America,SMB,2024-09,8.14285714285714,206,124,53
261,A0261,Company 0261,North America,SMB,2024-10,11.5,225,67,41
261,A0261,Company 0261,North America,SMB,2024-11,12.0,91,49,12
261,A0261,Company 0261,North America,SMB,2024-12,11.0,113,55,61
262,A0262,Company 0262,Europe,SMB,2023-01,3.0,36,9,17
262,A0262,Company 0262,Europe,SMB,2023-02,9.5,129,62,51
262,A0262,Company 0262,Europe,SMB,2023-03,7.85714285714286,218,103,46
262,A0262,Company 0262,Europe,SMB,2023-04,8.875,293,78,49
262,A0262,Company 0262,Europe,SMB,2023-05,10.3333333333333,269,120,57
262,A0262,Company 0262,Europe,SMB,2023-06,10.0,149,127,76
262,A0262,Company 0262,Europe,SMB,2023-07,10.0,180,135,31
262,A0262,Company 0262,Europe,SMB,2023-09,7.0,112,13,6
262,A0262,Company 0262,Europe,SMB,2023-10,14.0,29,23,7
262,A0262,Company 0262,Europe,SMB,2023-11,9.83333333333333,129,120,20
262,A0262,Company 0262,Europe,SMB,2023-12,9.0,42,36,12
262,A0262,Company 0262,Europe,SMB,2024-01,10.8571428571429,230,123,58
262,A0262,Company 0262,Europe,SMB,2024-02,11.4,100,86,37
262,A0262,Company 0262,Europe,SMB,2024-03,9.4,190,82,45
262,A0262,Company 0262,Europe,SMB,2024-04,7.28571428571429,263,266,70
262,A0262,Company 0262,Europe,SMB,2024-05,5.8,146,71,16
262,A0262,Company 0262,Europe,SMB,2024-06,10.5,223,185,55
262,A0262,Company 0262,Europe,SMB,2024-07,10.3333333333333,89,42,12
262,A0262,Company 0262,Europe,SMB,2024-08,9.5,88,39,28
262,A0262,Company 0262,Europe,SMB,2024-09,8.5,365,197,109
262,A0262,Company 0262,Europe,SMB,2024-10,10.3333333333333,192,112,76
262,A0262,Company 0262,Europe,SMB,2024-11,6.0,98,97,37
262,A0262,Company 0262,Europe,SMB,2024-12,7.71428571428571,300,124,76
263,A0263,Company 0263,APAC,Mid-Market,2023-01,36.3333333333333,861,618,227
263,A0263,Company 0263,APAC,Mid-Market,2023-02,30.3333333333333,853,689,263
263,A0263,Company 0263,APAC,Mid-Market,2023-03,32.0,148,304,120
263,A0263,Company 0263,APAC,Mid-Market,2023-04,40.8,403,237,175
263,A0263,Company 0263,APAC,Mid-Market,2023-05,40.1428571428571,759,406,190
263,A0263,Company 0263,APAC,Mid-Market,2023-06,32.6666666666667,225,236,209
263,A0263,Company 0263,APAC,Mid-Market,2023-07,29.0,390,209,113
263,A0263,Company 0263,APAC,Mid-Market,2023-08,40.6666666666667,1220,284,156
263,A0263,Company 0263,APAC,Mid-Market,2023-09,41.5,815,133,106
263,A0263,Company 0263,APAC,Mid-Market,2023-10,42.75,610,529,121
263,A0263,Company 0263,APAC,Mid-Market,2023-11,35.4,959,319,102
263,A0263,Company 0263,APAC,Mid-Market,2023-12,42.6,726,343,228
263,A0263,Company 0263,APAC,Mid-Market,2024-01,30.0,192,160,13
263,A0263,Company 0263,APAC,Mid-Market,2024-02,40.0,640,409,82
263,A0263,Company 0263,APAC,Mid-Market,2024-03,40.0,1041,939,304
263,A0263,Company 0263,APAC,Mid-Market,2024-04,33.0,544,373,203
263,A0263,Company 0263,APAC,Mid-Market,2024-05,44.8571428571429,1348,512,304
263,A0263,Company 0263,APAC,Mid-Market,2024-06,23.2,470,366,141
263,A0263,Company 0263,APAC,Mid-Market,2024-07,35.0,949,382,188
263,A0263,Company 0263,APAC,Mid-Market,2024-08,31.8571428571429,800,604,265
263,A0263,Company 0263,APAC,Mid-Market,2024-09,37.75,561,110,208
263,A0263,Company 0263,APAC,Mid-Market,2024-10,41.0,263,241,108
263,A0263,Company 0263,APAC,Mid-Market,2024-11,42.0,699,332,317
263,A0263,Company 0263,APAC,Mid-Market,2024-12,47.6666666666667,287,148,170
265,A0265,Company 0265,North America,SMB,2023-01,9.0,298,64,53
265,A0265,Company 0265,North America,SMB,2023-03,10.0,100,40,20
265,A0265,Company 0265,North America,SMB,2023-04,9.33333333333333,139,31,27
265,A0265,Company 0265,North America,SMB,2023-05,9.5,59,85,35
265,A0265,Company 0265,North America,SMB,2023-07,11.0,115,109,27
265,A0265,Company 0265,North America,SMB,2023-08,6.0,34,24,14
265,A0265,Company 0265,North America,SMB,2023-09,8.25,168,55,57
265,A0265,Company 0265,North America,SMB,2023-10,8.125,294,211,86
265,A0265,Company 0265,North America,SMB,2023-11,8.5,408,166,94
265,A0265,Company 0265,North America,SMB,2023-12,11.6,139,91,55
265,A0265,Company 0265,North America,SMB,2024-01,10.2222222222222,246,170,69
265,A0265,Company 0265,North America,SMB,2024-02,10.75,211,104,74
265,A0265,Company 0265,North America,SMB,2024-03,11.5,66,14,27
265,A0265,Company 0265,North America,SMB,2024-04,7.83333333333333,152,49,93
265,A0265,Company 0265,North America,SMB,2024-05,6.83333333333333,143,110,102
265,A0265,Company 0265,North America,SMB,2024-06,10.8,189,131,54
265,A0265,Company 0265,North America,SMB,2024-07,6.88888888888889,363,174,79
265,A0265,Company 0265,North America,SMB,2024-08,10.25,138,58,55
265,A0265,Company 0265,North America,SMB,2024-09,7.0,90,27,31
265,A0265,Company 0265,North America,SMB,2024-10,9.0,236,179,45
265,A0265,Company 0265,North America,SMB,2024-11,7.5,124,61,29
265,A0265,Company 0265,North America,SMB,2024-12,10.8333333333333,212,166,28
266,A0266,Company 0266,APAC,Mid-Market,2023-01,37.0,386,278,192
266,A0266,Company 0266,APAC,Mid-Market,2023-02,35.1666666666667,812,680,159
266,A0266,Company 0266,APAC,Mid-Market,2023-03,37.0,477,380,179
266,A0266,Company 0266,APAC,Mid-Market,2023-04,31.6666666666667,221,234,95
266,A0266,Company 0266,APAC,Mid-Market,2023-05,37.4444444444444,1322,460,231
266,A0266,Company 0266,APAC,Mid-Market,2023-06,37.125,1173,765,395
266,A0266,Company 0266,APAC,Mid-Market,2023-07,38.4,520,362,120
266,A0266,Company 0266,APAC,Mid-Market,2023-08,39.6,695,517,312
266,A0266,Company 0266,APAC,Mid-Market,2023-09,32.0,795,313,140
266,A0266,Company 0266,APAC,Mid-Market,2023-10,48.6666666666667,565,376,115
266,A0266,Company 0266,APAC,Mid-Market,2023-11,41.4,747,321,243
266,A0266,Company 0266,APAC,Mid-Market,2023-12,41.6666666666667,687,385,382
266,A0266,Company 0266,APAC,Mid-Market,2024-01,31.1428571428571,606,286,123
266,A0266,Company 0266,APAC,Mid-Market,2024-02,32.0,458,213,248
266,A0266,Company 0266,APAC,Mid-Market,2024-03,41.3333333333333,979,474,480
266,A0266,Company 0266,APAC,Mid-Market,2024-04,37.25,519,376,74
266,A0266,Company 0266,APAC,Mid-Market,2024-05,48.0,568,324,270
266,A0266,Company 0266,APAC,Mid-Market,2024-06,33.6666666666667,730,562,237
266,A0266,Company 0266,APAC,Mid-Market,2024-07,23.5,172,100,122
266,A0266,Company 0266,APAC,Mid-Market,2024-08,39.3333333333333,434,122,68
266,A0266,Company 0266,APAC,Mid-Market,2024-09,34.6,444,505,150
266,A0266,Company 0266,APAC,Mid-Market,2024-10,39.0,265,180,103
266,A0266,Company 0266,APAC,Mid-Market,2024-11,30.0,795,291,76
266,A0266,Company 0266,APAC,Mid-Market,2024-12,29.2857142857143,1050,607,349
268,A0268,Company 0268,North America,SMB,2023-01,10.1666666666667,163,194,31
268,A0268,Company 0268,North America,SMB,2023-02,12.3333333333333,84,59,23
268,A0268,Company 0268,North America,SMB,2023-03,9.33333333333333,112,58,26
268,A0268,Company 0268,North America,SMB,2023-04,5.66666666666667,113,54,37
268,A0268,Company 0268,North America,SMB,2023-05,10.0,185,40,18
268,A0268,Company 0268,North America,SMB,2023-06,10.5,40,65,43
268,A0268,Company 0268,North America,SMB,2023-07,9.25,126,54,60
268,A0268,Company 0268,North America,SMB,2023-08,7.0,247,82,103
268,A0268,Company 0268,North America,SMB,2023-09,7.0,59,32,13
268,A0268,Company 0268,North America,SMB,2023-10,7.6,254,116,35
268,A0268,Company 0268,North America,SMB,2023-11,13.0,129,44,64
268,A0268,Company 0268,North America,SMB,2023-12,7.25,145,77,9
268,A0268,Company 0268,North America,SMB,2024-01,8.25,202,57,32
268,A0268,Company 0268,North America,SMB,2024-02,7.0,134,207,59
268,A0268,Company 0268,North America,SMB,2024-03,10.0,149,144,94
268,A0268,Company 0268,North America,SMB,2024-04,7.9,222,286,104
268,A0268,Company 0268,North America,SMB,2024-05,9.66666666666667,139,107,23
268,A0268,Company 0268,North America,SMB,2024-06,7.75,214,68,56
268,A0268,Company 0268,North America,SMB,2024-07,12.0,208,131,53
268,A0268,Company 0268,North America,SMB,2024-08,7.0,86,43,42
268,A0268,Company 0268,North America,SMB,2024-09,6.0,157,102,47
268,A0268,Company 0268,North America,SMB,2024-10,10.875,223,106,62
268,A0268,Company 0268,North America,SMB,2024-11,7.66666666666667,274,92,33
268,A0268,Company 0268,North America,SMB,2024-12,13.5,68,32,12
271,A0271,Company 0271,LATAM,SMB,2023-01,9.85714285714286,236,177,69
271,A0271,Company 0271,LATAM,SMB,2023-02,9.2,75,83,53
271,A0271,Company 0271,LATAM,SMB,2023-03,12.6666666666667,174,100,80
271,A0271,Company 0271,LATAM,SMB,2023-04,6.8,86,83,25
271,A0271,Company 0271,LATAM,SMB,2023-05,8.5,184,119,74
271,A0271,Company 0271,LATAM,SMB,2023-06,8.28571428571429,168,145,73
271,A0271,Company 0271,LATAM,SMB,2023-07,12.3333333333333,56,84,61
271,A0271,Company 0271,LATAM,SMB,2023-08,8.33333333333333,262,116,22
271,A0271,Company 0271,LATAM,SMB,2023-09,10.0,122,77,27
271,A0271,Company 0271,LATAM,SMB,2023-10,12.2,145,98,40
271,A0271,Company 0271,LATAM,SMB,2023-11,6.5,147,53,54
271,A0271,Company 0271,LATAM,SMB,2023-12,10.3333333333333,115,79,32
271,A0271,Company 0271,LATAM,SMB,2024-01,11.4,188,96,39
271,A0271,Company 0271,LATAM,SMB,2024-02,7.66666666666667,60,40,15
271,A0271,Company 0271,LATAM,SMB,2024-03,10.0,274,177,34
271,A0271,Company 0271,LATAM,SMB,2024-04,9.5,14,55,10
271,A0271,Company 0271,LATAM,SMB,2024-05,12.5,138,55,53
271,A0271,Company 0271,LATAM,SMB,2024-06,9.8,141,135,15
271,A0271,Company 0271,LATAM,SMB,2024-07,10.0,68,37,14
271,A0271,Company 0271,LATAM,SMB,2024-09,9.0,220,96,57
271,A0271,Company 0271,LATAM,SMB,2024-10,7.0,275,122,62
271,A0271,Company 0271,LATAM,SMB,2024-11,8.66666666666667,161,118,40
271,A0271,Company 0271,LATAM,SMB,2024-12,7.625,235,182,56
272,A0272,Company 0272,Europe,Enterprise,2023-01,131.8,2137,1499,399
272,A0272,Company 0272,Europe,Enterprise,2023-02,110.0,978,275,139
272,A0272,Company 0272,Europe,Enterprise,2023-03,87.0,559,873,410
272,A0272,Company 0272,Europe,Enterprise,2023-04,131.666666666667,2453,1653,1036
272,A0272,Company 0272,Europe,Enterprise,2023-05,160.4,3463,1035,556
272,A0272,Company 0272,Europe,Enterprise,2023-06,96.1428571428571,3048,1697,1150
272,A0272,Company 0272,Europe,Enterprise,2023-07,137.333333333333,1387,657,405
272,A0272,Company 0272,Europe,Enterprise,2023-08,97.6666666666667,2333,1298,1139
272,A0272,Company 0272,Europe,Enterprise,2023-09,142.714285714286,2494,1738,864
272,A0272,Company 0272,Europe,Enterprise,2023-10,117.8,5317,3332,2384
272,A0272,Company 0272,Europe,Enterprise,2023-11,163.5,894,336,287
272,A0272,Company 0272,Europe,Enterprise,2023-12,122.571428571429,1367,1335,1154
272,A0272,Company 0272,Europe,Enterprise,2024-01,95.5,713,545,554
272,A0272,Company 0272,Europe,Enterprise,2024-02,131.0,1626,1010,267
272,A0272,Company 0272,Europe,Enterprise,2024-03,103.8,1874,2397,1126
272,A0272,Company 0272,Europe,Enterprise,2024-04,144.625,3571,2660,1049
272,A0272,Company 0272,Europe,Enterprise,2024-05,107.4,2316,794,470
272,A0272,Company 0272,Europe,Enterprise,2024-06,92.5,514,286,300
272,A0272,Company 0272,Europe,Enterprise,2024-07,113.0,1536,1448,115
272,A0272,Company 0272,Europe,Enterprise,2024-08,108.714285714286,4691,948,1267
272,A0272,Company 0272,Europe,Enterprise,2024-09,139.5,1223,889,337
272,A0272,Company 0272,Europe,Enterprise,2024-10,132.0,2335,2388,466
272,A0272,Company 0272,Europe,Enterprise,2024-11,135.333333333333,1417,468,369
272,A0272,Company 0272,Europe,Enterprise,2024-12,114.0,3245,2466,979
273,A0273,Company 0273,LATAM,Mid-Market,2023-01,40.6666666666667,712,557,159
273,A0273,Company 0273,LATAM,Mid-Market,2023-02,47.6666666666667,238,233,90
273,A0273,Company 0273,LATAM,Mid-Market,2023-03,43.8571428571429,537,586,263
273,A0273,Company 0273,LATAM,Mid-Market,2023-04,50.6666666666667,186,216,108
273,A0273,Company 0273,LATAM,Mid-Market,2023-05,39.2,401,244,194
273,A0273,Company 0273,LATAM,Mid-Market,2023-06,31.0,798,284,226
273,A0273,Company 0273,LATAM,Mid-Market,2023-07,31.0,382,377,74
273,A0273,Company 0273,LATAM,Mid-Market,2023-08,33.5714285714286,740,293,230
273,A0273,Company 0273,LATAM,Mid-Market,2023-09,42.0,1009,378,435
273,A0273,Company 0273,LATAM,Mid-Market,2023-10,33.8333333333333,933,451,280
273,A0273,Company 0273,LATAM,Mid-Market,2023-11,37.2,593,519,227
273,A0273,Company 0273,LATAM,Mid-Market,2023-12,29.8,624,453,208
273,A0273,Company 0273,LATAM,Mid-Market,2024-01,35.75,476,294,239
273,A0273,Company 0273,LATAM,Mid-Market,2024-02,35.3333333333333,274,107,130
273,A0273,Company 0273,LATAM,Mid-Market,2024-03,36.0,424,358,196
273,A0273,Company 0273,LATAM,Mid-Market,2024-04,34.4,740,484,291
273,A0273,Company 0273,LATAM,Mid-Market,2024-05,39.0,658,210,59
273,A0273,Company 0273,LATAM,Mid-Market,2024-06,40.0,403,220,151
273,A0273,Company 0273,LATAM,Mid-Market,2024-07,42.1428571428571,820,565,293
273,A0273,Company 0273,LATAM,Mid-Market,2024-08,42.0,313,147,144
273,A0273,Company 0273,LATAM,Mid-Market,2024-09,42.6666666666667,840,492,273
273,A0273,Company 0273,LATAM,Mid-Market,2024-10,38.7272727272727,1888,708,455
273,A0273,Company 0273,LATAM,Mid-Market,2024-11,48.0,196,69,28
273,A0273,Company 0273,LATAM,Mid-Market,2024-12,28.6666666666667,224,164,96
274,A0274,Company 0274,North America,SMB,2023-01,6.25,68,46,39
274,A0274,Company 0274,North America,SMB,2023-02,9.0,54,36,15
274,A0274,Company 0274,North America,SMB,2023-03,10.6666666666667,152,126,22
274,A0274,Company 0274,North America,SMB,2023-04,12.6666666666667,56,23,17
274,A0274,Company 0274,North America,SMB,2023-05,8.4,138,111,20
274,A0274,Company 0274,North America,SMB,2023-06,7.77777777777778,305,128,61
274,A0274,Company 0274,North America,SMB,2023-07,10.2,232,155,44
274,A0274,Company 0274,North America,SMB,2023-08,9.5,179,126,110
274,A0274,Company 0274,North America,SMB,2023-09,10.0,90,105,33
274,A0274,Company 0274,North America,SMB,2023-10,8.0,51,42,50
274,A0274,Company 0274,North America,SMB,2023-11,5.4,149,63,75
274,A0274,Company 0274,North America,SMB,2023-12,8.75,110,87,15
274,A0274,Company 0274,North America,SMB,2024-01,10.0,228,106,27
274,A0274,Company 0274,North America,SMB,2024-02,12.0,88,54,55
274,A0274,Company 0274,North America,SMB,2024-03,7.0,39,9,7
274,A0274,Company 0274,North America,SMB,2024-04,11.0,103,45,19
274,A0274,Company 0274,North America,SMB,2024-05,7.0,255,148,43
274,A0274,Company 0274,North America,SMB,2024-06,9.0,263,72,76
274,A0274,Company 0274,North America,SMB,2024-07,8.5,350,322,121
274,A0274,Company 0274,North America,SMB,2024-08,4.16666666666667,178,56,51
274,A0274,Company 0274,North America,SMB,2024-09,6.66666666666667,96,69,23
274,A0274,Company 0274,North America,SMB,2024-10,7.5,220,151,78
274,A0274,Company 0274,North America,SMB,2024-11,4.66666666666667,77,66,30
274,A0274,Company 0274,North America,SMB,2024-12,10.125,307,131,68
275,A0275,Company 0275,APAC,SMB,2023-01,6.25,116,86,32
275,A0275,Company 0275,APAC,SMB,2023-02,8.8,154,95,51
275,A0275,Company 0275,APAC,SMB,2023-03,11.0,119,152,32
275,A0275,Company 0275,APAC,SMB,2023-04,8.66666666666667,124,123,32
275,A0275,Company 0275,APAC,SMB,2023-05,7.2,147,83,63
275,A0275,Company 0275,APAC,SMB,2023-06,8.5,187,81,38
275,A0275,Company 0275,APAC,SMB,2023-07,10.2857142857143,209,132,32
275,A0275,Company 0275,APAC,SMB,2023-08,5.0,55,25,1
275,A0275,Company 0275,APAC,SMB,2023-09,9.0,160,111,91
275,A0275,Company 0275,APAC,SMB,2023-10,12.5,76,8,11
275,A0275,Company 0275,APAC,SMB,2023-11,13.0,216,99,61
275,A0275,Company 0275,APAC,SMB,2023-12,9.8,173,107,54
275,A0275,Company 0275,APAC,SMB,2024-01,9.4,110,71,53
275,A0275,Company 0275,APAC,SMB,2024-02,11.4,78,71,32
275,A0275,Company 0275,APAC,SMB,2024-03,11.0,152,116,39
275,A0275,Company 0275,APAC,SMB,2024-04,10.0,238,103,36
275,A0275,Company 0275,APAC,SMB,2024-05,7.5,77,92,42
275,A0275,Company 0275,APAC,SMB,2024-06,8.57142857142857,286,69,68
275,A0275,Company 0275,APAC,SMB,2024-07,8.5,198,83,21
275,A0275,Company 0275,APAC,SMB,2024-08,7.0,68,52,17
275,A0275,Company 0275,APAC,SMB,2024-09,8.66666666666667,315,140,94
275,A0275,Company 0275,APAC,SMB,2024-10,7.0,189,109,48
275,A0275,Company 0275,APAC,SMB,2024-11,8.28571428571429,278,164,60
275,A0275,Company 0275,APAC,SMB,2024-12,7.0,75,38,31
276,A0276,Company 0276,North America,Mid-Market,2023-01,28.0,708,664,458
276,A0276,Company 0276,North America,Mid-Market,2023-02,41.8333333333333,875,485,142
276,A0276,Company 0276,North America,Mid-Market,2023-03,42.2,683,296,256
276,A0276,Company 0276,North America,Mid-Market,2023-04,53.8,509,377,134
276,A0276,Company 0276,North America,Mid-Market,2023-05,37.0,908,393,267
276,A0276,Company 0276,North America,Mid-Market,2023-06,35.0,145,112,50
276,A0276,Company 0276,North America,Mid-Market,2023-07,31.0,1302,520,229
276,A0276,Company 0276,North America,Mid-Market,2023-08,49.6666666666667,76,188,92
276,A0276,Company 0276,North America,Mid-Market,2023-09,29.7142857142857,1340,832,232
276,A0276,Company 0276,North America,Mid-Market,2023-10,34.8,931,296,307
276,A0276,Company 0276,North America,Mid-Market,2023-11,52.75,840,323,141
276,A0276,Company 0276,North America,Mid-Market,2023-12,47.0,511,234,111
276,A0276,Company 0276,North America,Mid-Market,2024-01,36.0,303,307,97
276,A0276,Company 0276,North America,Mid-Market,2024-02,39.6666666666667,901,736,183
276,A0276,Company 0276,North America,Mid-Market,2024-03,30.0,737,553,175
276,A0276,Company 0276,North America,Mid-Market,2024-04,34.0,210,121,117
276,A0276,Company 0276,North America,Mid-Market,2024-05,37.125,641,653,166
276,A0276,Company 0276,North America,Mid-Market,2024-06,32.7777777777778,1108,720,284
276,A0276,Company 0276,North America,Mid-Market,2024-07,38.0,654,340,273
276,A0276,Company 0276,North America,Mid-Market,2024-08,43.6,997,396,155
276,A0276,Company 0276,North America,Mid-Market,2024-09,41.0,507,265,51
276,A0276,Company 0276,North America,Mid-Market,2024-10,43.75,267,357,195
276,A0276,Company 0276,North America,Mid-Market,2024-11,30.6666666666667,310,314,60
276,A0276,Company 0276,North America,Mid-Market,2024-12,43.0,230,358,96
277,A0277,Company 0277,APAC,Enterprise,2023-01,124.0,2590,1144,810
277,A0277,Company 0277,APAC,Enterprise,2023-02,74.6666666666667,1020,1124,602
277,A0277,Company 0277,APAC,Enterprise,2023-03,124.0,1355,945,462
277,A0277,Company 0277,APAC,Enterprise,2023-04,109.833333333333,2223,1179,690
277,A0277,Company 0277,APAC,Enterprise,2023-05,112.428571428571,2544,2294,1230
277,A0277,Company 0277,APAC,Enterprise,2023-06,160.714285714286,3427,2743,694
277,A0277,Company 0277,APAC,Enterprise,2023-07,113.2,1500,1333,484
277,A0277,Company 0277,APAC,Enterprise,2023-08,92.75,1576,861,550
277,A0277,Company 0277,APAC,Enterprise,2023-09,115.8,2201,1219,538
277,A0277,Company 0277,APAC,Enterprise,2023-10,164.0,254,613,231
277,A0277,Company 0277,APAC,Enterprise,2023-11,114.857142857143,3474,2249,1170
277,A0277,Company 0277,APAC,Enterprise,2023-12,114.8,1770,1202,557
277,A0277,Company 0277,APAC,Enterprise,2024-01,151.875,4014,1582,950
277,A0277,Company 0277,APAC,Enterprise,2024-02,98.75,3168,711,269
277,A0277,Company 0277,APAC,Enterprise,2024-03,125.25,1624,865,665
277,A0277,Company 0277,APAC,Enterprise,2024-04,152.5,476,99,135
277,A0277,Company 0277,APAC,Enterprise,2024-05,114.8,1140,638,956
277,A0277,Company 0277,APAC,Enterprise,2024-06,123.0,778,593,316
277,A0277,Company 0277,APAC,Enterprise,2024-07,146.4,2330,701,629
277,A0277,Company 0277,APAC,Enterprise,2024-08,123.555555555556,3698,2734,1211
277,A0277,Company 0277,APAC,Enterprise,2024-09,96.0,1918,1205,736
277,A0277,Company 0277,APAC,Enterprise,2024-10,142.888888888889,3475,4731,1448
277,A0277,Company 0277,APAC,Enterprise,2024-11,90.4,2164,1712,574
277,A0277,Company 0277,APAC,Enterprise,2024-12,106.5,1972,987,379
278,A0278,Company 0278,APAC,Mid-Market,2023-01,59.5,133,162,98
278,A0278,Company 0278,APAC,Mid-Market,2023-02,47.0,349,254,87
278,A0278,Company 0278,APAC,Mid-Market,2023-03,33.6,416,211,190
278,A0278,Company 0278,APAC,Mid-Market,2023-04,35.3333333333333,1393,959,393
278,A0278,Company 0278,APAC,Mid-Market,2023-05,43.5,378,350,64
278,A0278,Company 0278,APAC,Mid-Market,2023-06,39.75,931,457,307
278,A0278,Company 0278,APAC,Mid-Market,2023-07,40.75,392,286,165
278,A0278,Company 0278,APAC,Mid-Market,2023-08,35.1111111111111,1008,724,458
278,A0278,Company 0278,APAC,Mid-Market,2023-09,30.6666666666667,321,151,84
278,A0278,Company 0278,APAC,Mid-Market,2023-10,33.0,340,427,117
278,A0278,Company 0278,APAC,Mid-Market,2023-11,40.0,342,324,184
278,A0278,Company 0278,APAC,Mid-Market,2023-12,34.5,290,329,206
278,A0278,Company 0278,APAC,Mid-Market,2024-01,39.0,264,244,153
278,A0278,Company 0278,APAC,Mid-Market,2024-02,39.1111111111111,1103,660,247
278,A0278,Company 0278,APAC,Mid-Market,2024-03,41.5,456,156,42
278,A0278,Company 0278,APAC,Mid-Market,2024-04,39.0,904,539,212
278,A0278,Company 0278,APAC,Mid-Market,2024-05,33.3333333333333,875,475,243
278,A0278,Company 0278,APAC,Mid-Market,2024-06,28.75,326,308,135
278,A0278,Company 0278,APAC,Mid-Market,2024-07,34.0,486,90,120
278,A0278,Company 0278,APAC,Mid-Market,2024-08,48.5,142,144,150
278,A0278,Company 0278,APAC,Mid-Market,2024-09,36.1666666666667,440,474,180
278,A0278,Company 0278,APAC,Mid-Market,2024-10,40.8571428571429,1241,273,215
278,A0278,Company 0278,APAC,Mid-Market,2024-11,37.6,894,316,107
278,A0278,Company 0278,APAC,Mid-Market,2024-12,37.4285714285714,912,608,325
279,A0279,Company 0279,APAC,SMB,2023-01,11.0,80,83,48
279,A0279,Company 0279,APAC,SMB,2023-02,6.5,119,38,33
279,A0279,Company 0279,APAC,SMB,2023-03,7.83333333333333,173,120,19
279,A0279,Company 0279,APAC,SMB,2023-04,8.25,76,105,20
279,A0279,Company 0279,APAC,SMB,2023-05,8.66666666666667,152,49,72
279,A0279,Company 0279,APAC,SMB,2023-06,10.25,144,74,49
279,A0279,Company 0279,APAC,SMB,2023-07,10.0,145,79,19
279,A0279,Company 0279,APAC,SMB,2023-08,8.75,81,62,41
279,A0279,Company 0279,APAC,SMB,2023-09,7.6,138,129,67
279,A0279,Company 0279,APAC,SMB,2023-10,9.0,114,123,56
279,A0279,Company 0279,APAC,SMB,2023-11,3.0,25,13,4
