account_id,account_code,account_name,region,arr_segment,month,revenue_paid,revenue_overdue,revenue_written_off,invoice_count
189,A0189,Company 0189,LATAM,Mid-Market,2024-10,1428.0,0,0,1
189,A0189,Company 0189,LATAM,Mid-Market,2024-11,1284.0,0,0,1
189,A0189,Company 0189,LATAM,Mid-Market,2024-12,2412.0,0,0,2
191,A0191,Company 0191,Europe,SMB,2023-01,252.0,0,0,1
191,A0191,Company 0191,Europe,SMB,2023-02,552.0,300.0,0,3
191,A0191,Company 0191,Europe,SMB,2023-03,327.0,0,0,1
191,A0191,Company 0191,Europe,SMB,2023-04,321.0,0,0,1
191,A0191,Company 0191,Europe,SMB,2023-05,243.0,0,0,1
191,A0191,Company 0191,Europe,SMB,2023-06,609.0,342.0,0,3
191,A0191,Company 0191,Europe,SMB,2023-07,0,306.0,0,1
191,A0191,Company 0191,Europe,SMB,2023-08,264.0,0,0,1
191,A0191,Company 0191,Europe,SMB,2024-02,621.0,0,0,2
191,A0191,Company 0191,Europe,SMB,2024-03,0,318.0,0,1
191,A0191,Company 0191,Europe,SMB,2024-05,594.0,0,0,2
191,A0191,Company 0191,Europe,SMB,2024-07,273.0,0,0,1
191,A0191,Company 0191,Europe,SMB,2024-08,0,354.0,0,1
191,A0191,Company 0191,Europe,SMB,2024-09,603.0,0,0,2
191,A0191,Company 0191,Europe,SMB,2024-11,861.0,0,0,3
191,A0191,Company 0191,Europe,SMB,2024-12,360.0,0,0,1
197,A0197,Company 0197,APAC,Mid-Market,2023-02,2544.0,0,0,2
197,A0197,Company 0197,APAC,Mid-Market,2023-03,1380.0,0,0,1
197,A0197,Company 0197,APAC,Mid-Market,2023-05,1224.0,0,0,1
197,A0197,Company 0197,APAC,Mid-Market,2023-07,0,1140.0,0,1
197,A0197,Company 0197,APAC,Mid-Market,2023-11,1188.0,1284.0,0,2
197,A0197,Company 0197,APAC,Mid-Market,2023-12,996.0,0,0,1
197,A0197,Company 0197,APAC,Mid-Market,2024-01,1080.0,0,0,1
197,A0197,Company 0197,APAC,Mid-Market,2024-03,4596.0,0,0,4
197,A0197,Company 0197,APAC,Mid-Market,2024-05,1308.0,1272.0,0,2
197,A0197,Company 0197,APAC,Mid-Market,2024-06,4596.0,0,0,4
197,A0197,Company 0197,APAC,Mid-Market,2024-07,1020.0,0,0,1
197,A0197,Company 0197,APAC,Mid-Market,2024-08,1104.0,0,0,1
197,A0197,Company 0197,APAC,Mid-Market,2024-09,2628.0,1116.0,0,3
197,A0197,Company 0197,APAC,Mid-Market,2024-12,960.0,0,0,1
198,A0198,Company 0198,Europe,SMB,2023-01,0,312.0,0,1
198,A0198,Company 0198,Europe,SMB,2023-02,354.0,0,0,1
198,A0198,Company 0198,Europe,SMB,2023-03,1128.0,0,0,4
198,A0198,Company 0198,Europe,SMB,2023-04,333.0,0,0,1
198,A0198,Company 0198,Europe,SMB,2023-06,267.0,0,0,1
198,A0198,Company 0198,Europe,SMB,2023-08,282.0,0,0,1
198,A0198,Company 0198,Europe,SMB,2023-10,594.0,297.0,0,3
198,A0198,Company 0198,Europe,SMB,2023-11,588.0,0,0,2
198,A0198,Company 0198,Europe,SMB,2024-01,243.0,0,0,1
198,A0198,Company 0198,Europe,SMB,2024-02,354.0,0,0,1
198,A0198,Company 0198,Europe,SMB,2024-03,714.0,0,0,2
198,A0198,Company 0198,Europe,SMB,2024-08,288.0,0,0,1
198,A0198,Company 0198,Europe,SMB,2024-09,258.0,288.0,0,2
198,A0198,Company 0198,Europe,SMB,2024-10,297.0,267.0,0,2
198,A0198,Company 0198,Europe,SMB,2024-12,582.0,0,0,2
199,A0199,Company 0199,APAC,Mid-Market,2023-03,1332.0,0,0,1
199,A0199,Company 0199,APAC,Mid-Market,2023-04,1248.0,0,0,1
199,A0199,Company 0199,APAC,Mid-Market,2023-05,1176.0,0,0,1
199,A0199,Company 0199,APAC,Mid-Market,2023-06,1224.0,0,0,1
199,A0199,Company 0199,APAC,Mid-Market,2023-07,996.0,0,0,1
199,A0199,Company 0199,APAC,Mid-Market,2023-08,0,1236.0,0,1
199,A0199,Company 0199,APAC,Mid-Market,2023-09,996.0,0,0,1
199,A0199,Company 0199,APAC,Mid-Market,2023-11,1380.0,0,0,1
199,A0199,Company 0199,APAC,Mid-Market,2024-01,3348.0,0,0,3
199,A0199,Company 0199,APAC,Mid-Market,2024-03,2472.0,0,0,2
199,A0199,Company 0199,APAC,Mid-Market,2024-04,2448.0,1284.0,0,3
199,A0199,Company 0199,APAC,Mid-Market,2024-05,2640.0,0,0,2
199,A0199,Company 0199,APAC,Mid-Market,2024-07,3384.0,0,0,3
199,A0199,Company 0199,APAC,Mid-Market,2024-10,2280.0,0,0,2
199,A0199,Company 0199,APAC,Mid-Market,2024-11,1032.0,0,0,1
199,A0199,Company 0199,APAC,Mid-Market,2024-12,1212.0,0,0,1
200,A0200,Company 0200,Europe,SMB,2023-02,609.0,0,0,2
200,A0200,Company 0200,Europe,SMB,2023-03,276.0,0,0,1
200,A0200,Company 0200,Europe,SMB,2023-05,0,318.0,0,1
200,A0200,Company 0200,Europe,SMB,2023-06,0,249.0,0,1
200,A0200,Company 0200,Europe,SMB,2023-08,339.0,0,0,1
200,A0200,Company 0200,Europe,SMB,2023-09,888.0,0,0,3
200,A0200,Company 0200,Europe,SMB,2023-10,552.0,0,0,2
200,A0200,Company 0200,Europe,SMB,2023-12,885.0,318.0,0,4
200,A0200,Company 0200,Europe,SMB,2024-01,621.0,0,0,2
200,A0200,Company 0200,Europe,SMB,2024-02,345.0,0,0,1
200,A0200,Company 0200,Europe,SMB,2024-04,267.0,0,0,1
200,A0200,Company 0200,Europe,SMB,2024-05,360.0,321.0,0,2
200,A0200,Company 0200,Europe,SMB,2024-09,585.0,0,0,2
200,A0200,Company 0200,Europe,SMB,2024-10,615.0,0,0,2
205,A0205,Company 0205,North America,Mid-Market,2023-01,1296.0,0,0,1
205,A0205,Company 0205,North America,Mid-Market,2023-03,1212.0,0,1404.0,2
205,A0205,Company 0205,North America,Mid-Market,2023-04,960.0,0,0,1
205,A0205,Company 0205,North America,Mid-Market,2023-05,2520.0,0,0,2
205,A0205,Company 0205,North America,Mid-Market,2023-07,3540.0,2424.0,0,5
205,A0205,Company 0205,North America,Mid-Market,2023-10,1068.0,1320.0,0,2
205,A0205,Company 0205,North America,Mid-Market,2023-11,1092.0,996.0,0,2
205,A0205,Company 0205,North America,Mid-Market,2023-12,960.0,0,0,1
205,A0205,Company 0205,North America,Mid-Market,2024-01,0,1404.0,0,1
205,A0205,Company 0205,North America,Mid-Market,2024-02,1044.0,0,0,1
205,A0205,Company 0205,North America,Mid-Market,2024-05,960.0,1068.0,0,2
205,A0205,Company 0205,North America,Mid-Market,2024-06,1356.0,0,0,1
205,A0205,Company 0205,North America,Mid-Market,2024-07,1284.0,1344.0,0,2
205,A0205,Company 0205,North America,Mid-Market,2024-08,984.0,0,0,1
205,A0205,Company 0205,North America,Mid-Market,2024-12,1428.0,0,0,1
206,A0206,Company 0206,LATAM,Mid-Market,2023-01,1416.0,0,0,1
206,A0206,Company 0206,LATAM,Mid-Market,2023-02,1188.0,0,0,1
206,A0206,Company 0206,LATAM,Mid-Market,2023-04,1284.0,0,0,1
206,A0206,Company 0206,LATAM,Mid-Market,2023-05,2376.0,0,0,2
206,A0206,Company 0206,LATAM,Mid-Market,2023-06,3864.0,0,0,3
206,A0206,Company 0206,LATAM,Mid-Market,2023-07,1332.0,0,0,1
206,A0206,Company 0206,LATAM,Mid-Market,2023-11,1380.0,0,0,1
206,A0206,Company 0206,LATAM,Mid-Market,2023-12,1068.0,0,0,1
206,A0206,Company 0206,LATAM,Mid-Market,2024-01,1128.0,0,0,1
206,A0206,Company 0206,LATAM,Mid-Market,2024-02,3768.0,0,0,3
206,A0206,Company 0206,LATAM,Mid-Market,2024-04,3684.0,0,0,3
206,A0206,Company 0206,LATAM,Mid-Market,2024-05,1068.0,0,0,1
206,A0206,Company 0206,LATAM,Mid-Market,2024-06,1104.0,0,0,1
206,A0206,Company 0206,LATAM,Mid-Market,2024-08,1176.0,1296.0,0,2
206,A0206,Company 0206,LATAM,Mid-Market,2024-09,1344.0,0,0,1
206,A0206,Company 0206,LATAM,Mid-Market,2024-10,0,1140.0,0,1
206,A0206,Company 0206,LATAM,Mid-Market,2024-11,1236.0,0,0,1
207,A0207,Company 0207,LATAM,SMB,2023-01,651.0,0,0,2
207,A0207,Company 0207,LATAM,SMB,2023-02,312.0,0,0,1
207,A0207,Company 0207,LATAM,SMB,2023-04,900.0,294.0,0,4
207,A0207,Company 0207,LATAM,SMB,2023-07,0,339.0,0,1
207,A0207,Company 0207,LATAM,SMB,2023-08,339.0,0,0,1
207,A0207,Company 0207,LATAM,SMB,2023-10,636.0,0,0,2
207,A0207,Company 0207,LATAM,SMB,2023-11,675.0,0,0,2
207,A0207,Company 0207,LATAM,SMB,2023-12,276.0,0,0,1
207,A0207,Company 0207,LATAM,SMB,2024-01,348.0,0,0,1
207,A0207,Company 0207,LATAM,SMB,2024-03,306.0,318.0,0,2
207,A0207,Company 0207,LATAM,SMB,2024-04,0,240.0,0,1
207,A0207,Company 0207,LATAM,SMB,2024-05,615.0,0,0,2
207,A0207,Company 0207,LATAM,SMB,2024-07,258.0,309.0,0,2
207,A0207,Company 0207,LATAM,SMB,2024-09,333.0,0,0,1
207,A0207,Company 0207,LATAM,SMB,2024-11,312.0,0,0,1
207,A0207,Company 0207,LATAM,SMB,2024-12,348.0,0,0,1
208,A0208,Company 0208,Europe,Mid-Market,2023-01,1080.0,0,0,1
208,A0208,Company 0208,Europe,Mid-Market,2023-02,1224.0,0,0,1
208,A0208,Company 0208,Europe,Mid-Market,2023-03,1236.0,1224.0,0,2
208,A0208,Company 0208,Europe,Mid-Market,2023-04,960.0,0,0,1
208,A0208,Company 0208,Europe,Mid-Market,2023-05,0,0,1080.0,1
208,A0208,Company 0208,Europe,Mid-Market,2023-06,2484.0,0,0,2
208,A0208,Company 0208,Europe,Mid-Market,2023-07,2412.0,0,0,2
208,A0208,Company 0208,Europe,Mid-Market,2023-10,2640.0,0,0,2
208,A0208,Company 0208,Europe,Mid-Market,2023-11,3204.0,0,1260.0,4
208,A0208,Company 0208,Europe,Mid-Market,2023-12,1128.0,0,0,1
208,A0208,Company 0208,Europe,Mid-Market,2024-01,2376.0,0,0,2
208,A0208,Company 0208,Europe,Mid-Market,2024-03,0,984.0,0,1
208,A0208,Company 0208,Europe,Mid-Market,2024-07,2688.0,0,0,2
208,A0208,Company 0208,Europe,Mid-Market,2024-10,2256.0,0,0,2
208,A0208,Company 0208,Europe,Mid-Market,2024-12,0,1188.0,0,1
210,A0210,Company 0210,Europe,SMB,2023-02,300.0,0,0,1
210,A0210,Company 0210,Europe,SMB,2023-04,261.0,0,0,1
210,A0210,Company 0210,Europe,SMB,2023-08,342.0,0,0,1
210,A0210,Company 0210,Europe,SMB,2023-09,0,600.0,0,2
210,A0210,Company 0210,Europe,SMB,2023-10,618.0,339.0,0,3
210,A0210,Company 0210,Europe,SMB,2023-11,330.0,252.0,0,2
210,A0210,Company 0210,Europe,SMB,2023-12,0,252.0,0,1
210,A0210,Company 0210,Europe,SMB,2024-03,606.0,0,0,2
210,A0210,Company 0210,Europe,SMB,2024-04,282.0,0,0,1
210,A0210,Company 0210,Europe,SMB,2024-05,861.0,0,0,3
210,A0210,Company 0210,Europe,SMB,2024-08,552.0,0,0,2
210,A0210,Company 0210,Europe,SMB,2024-10,267.0,306.0,0,2
210,A0210,Company 0210,Europe,SMB,2024-11,966.0,0,0,3
210,A0210,Company 0210,Europe,SMB,2024-12,240.0,0,0,1
211,A0211,Company 0211,North America,Mid-Market,2023-03,1416.0,1092.0,0,2
211,A0211,Company 0211,North America,Mid-Market,2023-04,0,1032.0,0,1
211,A0211,Company 0211,North America,Mid-Market,2023-05,1284.0,0,0,1
211,A0211,Company 0211,North America,Mid-Market,2023-07,1260.0,0,0,1
211,A0211,Company 0211,North America,Mid-Market,2023-08,2388.0,0,0,2
211,A0211,Company 0211,North America,Mid-Market,2023-09,0,1092.0,0,1
211,A0211,Company 0211,North America,Mid-Market,2023-10,984.0,0,0,1
211,A0211,Company 0211,North America,Mid-Market,2023-11,2700.0,1428.0,0,3
211,A0211,Company 0211,North America,Mid-Market,2023-12,1428.0,0,0,1
211,A0211,Company 0211,North America,Mid-Market,2024-01,1332.0,0,0,1
211,A0211,Company 0211,North America,Mid-Market,2024-02,1332.0,0,0,1
211,A0211,Company 0211,North America,Mid-Market,2024-04,972.0,1368.0,0,2
211,A0211,Company 0211,North America,Mid-Market,2024-05,1104.0,0,0,1
211,A0211,Company 0211,North America,Mid-Market,2024-06,2232.0,0,0,2
211,A0211,Company 0211,North America,Mid-Market,2024-07,984.0,0,0,1
211,A0211,Company 0211,North America,Mid-Market,2024-10,0,1116.0,0,1
211,A0211,Company 0211,North America,Mid-Market,2024-11,1248.0,0,0,1
211,A0211,Company 0211,North America,Mid-Market,2024-12,2208.0,0,0,2
224,A0224,Company 0224,Europe,SMB,2023-01,0,246.0,0,1
224,A0224,Company 0224,Europe,SMB,2023-02,312.0,0,0,1
224,A0224,Company 0224,Europe,SMB,2023-04,0,246.0,0,1
224,A0224,Company 0224,Europe,SMB,2023-05,291.0,0,0,1
224,A0224,Company 0224,Europe,SMB,2023-07,327.0,0,0,1
224,A0224,Company 0224,Europe,SMB,2023-09,681.0,285.0,0,3
224,A0224,Company 0224,Europe,SMB,2023-11,600.0,0,0,2
224,A0224,Company 0224,Europe,SMB,2023-12,249.0,0,0,1
224,A0224,Company 0224,Europe,SMB,2024-02,594.0,0,0,2
224,A0224,Company 0224,Europe,SMB,2024-03,246.0,0,0,1
224,A0224,Company 0224,Europe,SMB,2024-04,0,345.0,0,1
224,A0224,Company 0224,Europe,SMB,2024-06,960.0,0,0,3
224,A0224,Company 0224,Europe,SMB,2024-09,654.0,0,0,2
224,A0224,Company 0224,Europe,SMB,2024-10,0,312.0,0,1
224,A0224,Company 0224,Europe,SMB,2024-11,246.0,519.0,0,3
224,A0224,Company 0224,Europe,SMB,2024-12,348.0,0,0,1
226,A0226,Company 0226,APAC,Mid-Market,2023-02,1164.0,0,0,1
226,A0226,Company 0226,APAC,Mid-Market,2023-03,1068.0,0,0,1
226,A0226,Company 0226,APAC,Mid-Market,2023-04,1404.0,0,0,1
226,A0226,Company 0226,APAC,Mid-Market,2023-08,2460.0,0,0,2
226,A0226,Company 0226,APAC,Mid-Market,2023-11,3684.0,0,0,3
226,A0226,Company 0226,APAC,Mid-Market,2024-02,1176.0,0,0,1
226,A0226,Company 0226,APAC,Mid-Market,2024-03,1440.0,0,0,1
226,A0226,Company 0226,APAC,Mid-Market,2024-04,0,1140.0,0,1
226,A0226,Company 0226,APAC,Mid-Market,2024-05,2064.0,0,0,2
226,A0226,Company 0226,APAC,Mid-Market,2024-06,0,1380.0,0,1
226,A0226,Company 0226,APAC,Mid-Market,2024-08,3540.0,0,0,3
226,A0226,Company 0226,APAC,Mid-Market,2024-09,3348.0,0,0,3
226,A0226,Company 0226,APAC,Mid-Market,2024-11,2556.0,2064.0,0,4
226,A0226,Company 0226,APAC,Mid-Market,2024-12,1392.0,0,0,1
229,A0229,Company 0229,North America,Mid-Market,2023-04,1392.0,0,0,1
229,A0229,Company 0229,North America,Mid-Market,2023-05,1212.0,1392.0,0,2
229,A0229,Company 0229,North America,Mid-Market,2023-06,1260.0,0,0,1
229,A0229,Company 0229,North America,Mid-Market,2023-07,2172.0,0,0,2
229,A0229,Company 0229,North America,Mid-Market,2023-08,1440.0,0,984.0,2
229,A0229,Company 0229,North America,Mid-Market,2023-09,1236.0,0,0,1
229,A0229,Company 0229,North America,Mid-Market,2023-10,1404.0,0,0,1
229,A0229,Company 0229,North America,Mid-Market,2023-11,1224.0,0,0,1
229,A0229,Company 0229,North America,Mid-Market,2023-12,1188.0,0,0,1
229,A0229,Company 0229,North America,Mid-Market,2024-02,0,0,1188.0,1
229,A0229,Company 0229,North America,Mid-Market,2024-03,2028.0,0,0,2
229,A0229,Company 0229,North America,Mid-Market,2024-04,2412.0,0,0,2
229,A0229,Company 0229,North America,Mid-Market,2024-06,1308.0,0,0,1
229,A0229,Company 0229,North America,Mid-Market,2024-09,1176.0,0,0,1
229,A0229,Company 0229,North America,Mid-Market,2024-10,1308.0,0,1128.0,2
229,A0229,Company 0229,North America,Mid-Market,2024-11,1404.0,1224.0,0,2
229,A0229,Company 0229,North America,Mid-Market,2024-12,2436.0,0,0,2
231,A0231,Company 0231,North America,Mid-Market,2023-02,984.0,0,0,1
231,A0231,Company 0231,North America,Mid-Market,2023-03,1044.0,0,0,1
231,A0231,Company 0231,North America,Mid-Market,2023-05,2364.0,0,0,2
231,A0231,Company 0231,North America,Mid-Market,2023-06,1104.0,0,0,1
231,A0231,Company 0231,North America,Mid-Market,2023-07,2028.0,0,0,2
231,A0231,Company 0231,North America,Mid-Market,2023-09,1140.0,1440.0,0,2
231,A0231,Company 0231,North America,Mid-Market,2023-10,1200.0,0,0,1
231,A0231,Company 0231,North America,Mid-Market,2024-02,4920.0,0,0,4
231,A0231,Company 0231,North America,Mid-Market,2024-03,1428.0,0,0,1
231,A0231,Company 0231,North America,Mid-Market,2024-04,3348.0,0,0,3
231,A0231,Company 0231,North America,Mid-Market,2024-05,0,1200.0,0,1
231,A0231,Company 0231,North America,Mid-Market,2024-06,1188.0,0,0,1
231,A0231,Company 0231,North America,Mid-Market,2024-07,2556.0,0,0,2
231,A0231,Company 0231,North America,Mid-Market,2024-09,1188.0,0,0,1
231,A0231,Company 0231,North America,Mid-Market,2024-12,2532.0,0,0,2
232,A0232,Company 0232,North America,Mid-Market,2023-01,960.0,0,1116.0,2
232,A0232,Company 0232,North America,Mid-Market,2023-03,1356.0,1104.0,0,2
232,A0232,Company 0232,North America,Mid-Market,2023-04,2652.0,0,0,2
232,A0232,Company 0232,North America,Mid-Market,2023-07,0,1380.0,0,1
232,A0232,Company 0232,North America,Mid-Market,2023-08,2208.0,0,0,2
232,A0232,Company 0232,North America,Mid-Market,2023-10,1284.0,0,0,1
232,A0232,Company 0232,North America,Mid-Market,2023-11,1116.0,0,0,1
232,A0232,Company 0232,North America,Mid-Market,2023-12,0,1080.0,0,1
232,A0232,Company 0232,North America,Mid-Market,2024-01,1188.0,0,0,1
232,A0232,Company 0232,North America,Mid-Market,2024-02,2712.0,0,0,2
232,A0232,Company 0232,North America,Mid-Market,2024-03,2052.0,1068.0,0,3
232,A0232,Company 0232,North America,Mid-Market,2024-05,1428.0,0,0,1
232,A0232,Company 0232,North America,Mid-Market,2024-07,0,1008.0,0,1
232,A0232,Company 0232,North America,Mid-Market,2024-08,2676.0,0,0,2
232,A0232,Company 0232,North America,Mid-Market,2024-10,0,2640.0,0,2
232,A0232,Company 0232,North America,Mid-Market,2024-11,1200.0,0,0,1
233,A0233,Company 0233,APAC,SMB,2023-01,300.0,0,0,1
233,A0233,Company 0233,APAC,SMB,2023-03,711.0,0,0,2
233,A0233,Company 0233,APAC,SMB,2023-04,597.0,0,0,2
233,A0233,Company 0233,APAC,SMB,2023-05,303.0,0,0,1
233,A0233,Company 0233,APAC,SMB,2023-08,0,285.0,0,1
233,A0233,Company 0233,APAC,SMB,2023-09,288.0,0,0,1
233,A0233,Company 0233,APAC,SMB,2023-11,585.0,0,273.0,3
233,A0233,Company 0233,APAC,SMB,2023-12,279.0,0,0,1
233,A0233,Company 0233,APAC,SMB,2024-01,0,270.0,0,1
233,A0233,Company 0233,APAC,SMB,2024-03,309.0,0,0,1
233,A0233,Company 0233,APAC,SMB,2024-04,573.0,285.0,0,3
233,A0233,Company 0233,APAC,SMB,2024-05,708.0,0,0,2
233,A0233,Company 0233,APAC,SMB,2024-06,318.0,0,0,1
233,A0233,Company 0233,APAC,SMB,2024-08,279.0,0,0,1
233,A0233,Company 0233,APAC,SMB,2024-09,276.0,0,0,1
233,A0233,Company 0233,APAC,SMB,2024-10,249.0,0,0,1
233,A0233,Company 0233,APAC,SMB,2024-12,264.0,279.0,0,2
237,A0237,Company 0237,LATAM,Mid-Market,2023-01,3828.0,0,0,3
237,A0237,Company 0237,LATAM,Mid-Market,2023-03,960.0,0,0,1
237,A0237,Company 0237,LATAM,Mid-Market,2023-04,1068.0,0,0,1
237,A0237,Company 0237,LATAM,Mid-Market,2023-06,3972.0,0,0,3
237,A0237,Company 0237,LATAM,Mid-Market,2023-07,2328.0,0,0,2
237,A0237,Company 0237,LATAM,Mid-Market,2023-10,1056.0,1164.0,0,2
237,A0237,Company 0237,LATAM,Mid-Market,2023-11,1308.0,2652.0,0,3
237,A0237,Company 0237,LATAM,Mid-Market,2024-02,1284.0,0,0,1
237,A0237,Company 0237,LATAM,Mid-Market,2024-04,1308.0,1140.0,0,2
237,A0237,Company 0237,LATAM,Mid-Market,2024-05,1368.0,0,0,1
237,A0237,Company 0237,LATAM,Mid-Market,2024-06,2628.0,0,0,2
237,A0237,Company 0237,LATAM,Mid-Market,2024-07,2640.0,0,0,2
237,A0237,Company 0237,LATAM,Mid-Market,2024-10,0,1224.0,0,1
237,A0237,Company 0237,LATAM,Mid-Market,2024-11,1140.0,0,0,1
240,A0240,Company 0240,Europe,SMB,2023-01,258.0,0,0,1
240,A0240,Company 0240,Europe,SMB,2023-03,639.0,0,0,2
240,A0240,Company 0240,Europe,SMB,2023-05,0,327.0,0,1
240,A0240,Company 0240,Europe,SMB,2023-07,984.0,240.0,0,4
240,A0240,Company 0240,Europe,SMB,2023-09,546.0,0,0,2
240,A0240,Company 0240,Europe,SMB,2023-10,615.0,0,0,2
240,A0240,Company 0240,Europe,SMB,2024-01,0,258.0,0,1
240,A0240,Company 0240,Europe,SMB,2024-04,1284.0,0,0,4
240,A0240,Company 0240,Europe,SMB,2024-05,270.0,0,0,1
240,A0240,Company 0240,Europe,SMB,2024-08,351.0,0,0,1
240,A0240,Company 0240,Europe,SMB,2024-09,570.0,276.0,0,3
240,A0240,Company 0240,Europe,SMB,2024-11,267.0,0,0,1
240,A0240,Company 0240,Europe,SMB,2024-12,354.0,348.0,0,2
242,A0242,Company 0242,North America,Mid-Market,2023-01,1056.0,0,0,1
242,A0242,Company 0242,North America,Mid-Market,2023-03,2436.0,0,0,2
242,A0242,Company 0242,North America,Mid-Market,2023-04,996.0,0,0,1
242,A0242,Company 0242,North America,Mid-Market,2023-07,1236.0,1344.0,0,2
242,A0242,Company 0242,North America,Mid-Market,2023-10,1128.0,0,0,1
242,A0242,Company 0242,North America,Mid-Market,2023-12,2160.0,0,0,2
242,A0242,Company 0242,North America,Mid-Market,2024-01,2532.0,960.0,0,3
242,A0242,Company 0242,North America,Mid-Market,2024-02,1056.0,0,0,1
242,A0242,Company 0242,North America,Mid-Market,2024-03,1368.0,1248.0,0,2
242,A0242,Company 0242,North America,Mid-Market,2024-04,2292.0,0,0,2
242,A0242,Company 0242,North America,Mid-Market,2024-06,1392.0,0,0,1
242,A0242,Company 0242,North America,Mid-Market,2024-09,1176.0,1176.0,0,2
242,A0242,Company 0242,North America,Mid-Market,2024-10,1020.0,0,0,1
242,A0242,Company 0242,North America,Mid-Market,2024-11,2628.0,1320.0,0,3
242,A0242,Company 0242,North America,Mid-Market,2024-12,1248.0,0,0,1
244,A0244,Company 0244,LATAM,Mid-Market,2023-02,2280.0,1248.0,0,3
244,A0244,Company 0244,LATAM,Mid-Market,2023-03,972.0,0,0,1
244,A0244,Company 0244,LATAM,Mid-Market,2023-05,2328.0,0,0,2
244,A0244,Company 0244,LATAM,Mid-Market,2023-06,1080.0,1392.0,0,2
244,A0244,Company 0244,LATAM,Mid-Market,2023-09,2244.0,1224.0,0,3
244,A0244,Company 0244,LATAM,Mid-Market,2024-03,1164.0,0,0,1
244,A0244,Company 0244,LATAM,Mid-Market,2024-04,2628.0,0,0,2
244,A0244,Company 0244,LATAM,Mid-Market,2024-05,4812.0,1260.0,0,5
244,A0244,Company 0244,LATAM,Mid-Market,2024-07,1164.0,0,0,1
244,A0244,Company 0244,LATAM,Mid-Market,2024-09,1200.0,1080.0,0,2
244,A0244,Company 0244,LATAM,Mid-Market,2024-11,1356.0,0,0,1
244,A0244,Company 0244,LATAM,Mid-Market,2024-12,2316.0,0,0,2
245,A0245,Company 0245,APAC,Enterprise,2023-02,3870.0,0,0,1
245,A0245,Company 0245,APAC,Enterprise,2023-03,8100.0,0,0,2
245,A0245,Company 0245,APAC,Enterprise,2023-04,4680.0,0,0,1
245,A0245,Company 0245,APAC,Enterprise,2023-09,5310.0,0,0,1
245,A0245,Company 0245,APAC,Enterprise,2023-11,4410.0,0,0,1
245,A0245,Company 0245,APAC,Enterprise,2023-12,3645.0,0,0,1
245,A0245,Company 0245,APAC,Enterprise,2024-02,18585.0,0,0,4
245,A0245,Company 0245,APAC,Enterprise,2024-05,5220.0,4860.0,0,2
245,A0245,Company 0245,APAC,Enterprise,2024-06,4005.0,4095.0,0,2
245,A0245,Company 0245,APAC,Enterprise,2024-07,4320.0,0,0,1
245,A0245,Company 0245,APAC,Enterprise,2024-08,12600.0,0,0,3
245,A0245,Company 0245,APAC,Enterprise,2024-10,13815.0,0,0,3
245,A0245,Company 0245,APAC,Enterprise,2024-11,4365.0,0,0,1
245,A0245,Company 0245,APAC,Enterprise,2024-12,9540.0,0,0,2
246,A0246,Company 0246,LATAM,Mid-Market,2023-02,2280.0,0,0,2
246,A0246,Company 0246,LATAM,Mid-Market,2023-06,1404.0,1392.0,0,2
246,A0246,Company 0246,LATAM,Mid-Market,2023-07,0,960.0,0,1
246,A0246,Company 0246,LATAM,Mid-Market,2023-08,1116.0,0,0,1
246,A0246,Company 0246,LATAM,Mid-Market,2023-09,1416.0,0,0,1
246,A0246,Company 0246,LATAM,Mid-Market,2023-11,4128.0,0,0,3
246,A0246,Company 0246,LATAM,Mid-Market,2023-12,1068.0,0,0,1
246,A0246,Company 0246,LATAM,Mid-Market,2024-02,1260.0,0,0,1
246,A0246,Company 0246,LATAM,Mid-Market,2024-03,2544.0,1248.0,0,3
246,A0246,Company 0246,LATAM,Mid-Market,2024-07,3972.0,0,0,3
246,A0246,Company 0246,LATAM,Mid-Market,2024-08,1044.0,0,0,1
246,A0246,Company 0246,LATAM,Mid-Market,2024-09,1104.0,1152.0,0,2
246,A0246,Company 0246,LATAM,Mid-Market,2024-11,1320.0,1044.0,0,2
246,A0246,Company 0246,LATAM,Mid-Market,2024-12,1224.0,1176.0,0,2
249,A0249,Company 0249,North America,Mid-Market,2023-02,1140.0,0,0,1
249,A0249,Company 0249,North America,Mid-Market,2023-03,0,1104.0,0,1
249,A0249,Company 0249,North America,Mid-Market,2023-04,1056.0,0,0,1
249,A0249,Company 0249,North America,Mid-Market,2023-05,1344.0,0,0,1
249,A0249,Company 0249,North America,Mid-Market,2023-07,3480.0,0,0,3
249,A0249,Company 0249,North America,Mid-Market,2023-08,1080.0,1188.0,0,2
249,A0249,Company 0249,North America,Mid-Market,2023-10,1260.0,0,0,1
249,A0249,Company 0249,North America,Mid-Market,2024-02,1404.0,0,0,1
249,A0249,Company 0249,North America,Mid-Market,2024-03,2496.0,1080.0,0,3
249,A0249,Company 0249,North America,Mid-Market,2024-05,1044.0,0,0,1
249,A0249,Company 0249,North America,Mid-Market,2024-06,0,1044.0,0,1
249,A0249,Company 0249,North America,Mid-Market,2024-07,0,984.0,0,1
249,A0249,Company 0249,North America,Mid-Market,2024-08,0,972.0,0,1
249,A0249,Company 0249,North America,Mid-Market,2024-09,0,984.0,0,1
249,A0249,Company 0249,North America,Mid-Market,2024-10,2112.0,0,0,2
249,A0249,Company 0249,North America,Mid-Market,2024-11,3444.0,0,0,3
249,A0249,Company 0249,North America,Mid-Market,2024-12,1128.0,0,0,1
